RegionID,RegionName,City,State,Metro,CountyName,No of bedrooms,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01
114292,Chinatown,Oakland,CA,San Francisco,Alameda,2,401400,400500,410500,417500,427300,446900,467600,477400,482800,483800,485500,490400,491600,490000,493600,504200,509800,510100,513900,522100,529200,537000,543000,542100,542300,550700,563600,570600,572000,570200,566800,565500,570600,577300,581600,592500,609100
273988,Highland,Oakland,CA,San Francisco,Alameda,2,216300,220200,225100,229700,235500,243000,250300,259000,268800,277900,282300,283200,283300,284500,286100,288900,293900,301100,308500,314500,318600,322300,326300,329800,334400,341600,348000,350600,350900,350600,352600,355500,357500,359600,364700,368500,370000
268042,Campus Commons,Sacramento,CA,Sacramento,Sacramento,2,335800,339600,338600,332000,325500,322900,324100,326300,330000,333200,334200,333400,331900,330100,331800,336100,339200,343400,351200,359500,365900,368900,370200,371200,372500,375700,381200,385900,389100,389300,384500,379500,378700,381500,383500,384000,384800
268523,Toler Heights,Oakland,CA,San Francisco,Alameda,2,369800,374200,379800,383500,386200,392300,403000,415800,429400,442400,453800,461400,465200,469100,472000,471100,472600,478800,481600,480500,480100,483000,488700,493700,498200,506100,516100,524400,531400,537600,541800,545900,552100,562600,577800,587400,586200
268110,Diamond Heights,San Francisco,CA,San Francisco,San Francisco,2,804000,836400,876800,917400,935100,928000,913500,910400,921000,944300,960400,965000,967500,971800,970500,960200,955500,965500,977900,983100,994800,1012100,1004700,992900,1000600,1008800,996200,978700,981800,994500,992300,974700,967800,965600,975400,982300,978500
343604,Produce & Waterfront,Oakland,CA,San Francisco,Alameda,2,612200,621100,636700,653600,673000,691500,706400,716600,727100,734400,740700,748600,755800,760200,762100,757700,753100,757800,765700,768800,772900,782700,790000,800900,816900,830500,829600,822800,815400,810800,803800,801100,809000,825700,840400,851500,861000
343607,Charleston Meadow,Palo Alto,CA,San Jose,Santa Clara,2,1142300,1165600,1193800,1226900,1255900,1283400,1306900,1328400,1344100,1350000,1348900,1351500,1360000,1380800,1415000,1447200,1451200,1439500,1436100,1450000,1463900,1467300,1458100,1445700,1434300,1427800,1435600,1450700,1451700,1447400,1467600,1503800,1541000,1578800,1627800,1661300,1667700
268365,Oakmore,Oakland,CA,San Francisco,Alameda,2,769500,777900,786700,793900,799300,802700,806600,812900,816900,815800,814700,818400,826100,837600,847700,852300,858300,868200,875600,883200,897600,916100,923300,921600,927600,943500,955400,959000,952400,941600,932000,928900,937600,959400,990000,1016200,1028500
268213,Hollywood Park,Sacramento,CA,Sacramento,Sacramento,2,252100,257800,263500,265600,264800,264900,265900,264800,262700,261000,257000,252600,252000,255600,262800,273000,283700,292300,298200,302800,308600,313000,314000,312500,310800,312500,317800,321700,322600,325900,328300,327200,327300,333900,340100,343000,345000
268583,West Del Paso Heights,Sacramento,CA,Sacramento,Sacramento,2,120100,120800,122300,123300,123800,125200,125200,125500,127800,131100,133900,136300,136700,136600,137300,139000,141200,144000,149300,156600,162000,164300,166300,166500,166000,168100,173700,178000,181600,183900,185600,186900,189100,192700,196400,199300,202300
268077,Clawson,Oakland,CA,San Francisco,Alameda,2,463900,475300,489600,500900,511000,518500,524500,531100,542500,555700,570100,586200,604300,618700,623800,625500,626800,626800,628800,634300,639200,637600,632500,627900,625600,627400,629200,629800,632400,636600,635300,633900,638700,644800,648000,657100,669500
416977,Mariners Island,San Mateo,CA,San Francisco,San Mateo,2,724000,735000,753700,777100,799900,815600,821800,826300,830900,837400,844100,848900,855100,861400,862000,859300,855300,847700,846400,856900,868600,869900,864500,863200,867100,870700,873900,880100,890400,904500,919900,929100,932700,940200,956900,981000,1000100
273665,Fairfax,Oakland,CA,San Francisco,Alameda,2,343200,349800,359800,370400,380500,391800,404200,417500,428900,437900,444700,451400,460400,469100,476000,480700,486000,493700,503400,514300,524300,530500,534600,536700,539100,542800,547000,548800,551800,555000,553500,549400,549200,553000,559600,573700,587400
268333,New Era Park,Sacramento,CA,Sacramento,Sacramento,2,334700,332900,329300,327000,327900,332000,340000,348600,357000,364700,370300,370800,369300,367800,366700,366200,369400,375400,382100,389000,395900,400300,401600,403700,405600,407100,409900,413200,417000,422400,426000,427600,430500,437100,442600,445400,446400
417510,Westwood Park,San Francisco,CA,San Francisco,San Francisco,2,1066000,1060700,1074900,1092000,1105600,1112700,1117100,1119400,1119400,1125900,1140700,1149200,1154400,1164900,1168500,1158200,1149000,1143100,1138500,1139600,1137900,1125300,1119400,1119700,1120900,1142000,1177500,1195100,1198100,1208700,1220600,1226300,1240500,1256400,1273300,1326400,1393900
417513,Westwood Highlands,San Francisco,CA,San Francisco,San Francisco,2,1025000,1039700,1060500,1079800,1099500,1117400,1130100,1146500,1171700,1193900,1201400,1201400,1203500,1207800,1204500,1197400,1194100,1180300,1165500,1160300,1152600,1138200,1141000,1158900,1172400,1172800,1181400,1206500,1225800,1236200,1241200,1242100,1248000,1260000,1278100,1305700,1326900
274340,Lockwood Tevis,Oakland,CA,San Francisco,Alameda,2,202400,203600,206700,211800,220400,231200,242500,252000,256200,258300,263200,269800,275300,278000,281700,284800,286900,288500,291400,295100,300500,305600,309700,312400,319100,329400,339600,349800,361600,367100,366000,366000,368600,375300,387700,394500,391400
268472,Sierra Oaks,Sacramento,CA,Sacramento,Sacramento,2,288800,292200,294500,294100,295000,300400,306700,311200,313900,314500,313000,312200,313400,315500,319000,324000,327800,331800,334900,337600,342600,348700,350200,348500,348800,355400,364300,367500,363200,359100,359300,360600,359600,363400,371000,373500,371200
268164,Forestland,Oakland,CA,San Francisco,Alameda,2,746900,754900,762800,770300,774700,775600,773400,772600,774400,780300,788300,795800,800200,804200,809700,817600,827400,834400,842400,859800,880200,892800,898800,901300,907900,919600,927200,923000,917800,918400,921500,922900,927300,923100,917600,920200,927000
268469,Shepherd Canyon,Oakland,CA,San Francisco,Alameda,2,773700,781300,790200,794900,797900,803800,810200,811900,808900,809100,816600,824600,826400,828300,837700,849700,857600,862500,869900,884700,899800,908500,911600,916000,929300,946900,957600,957800,957700,960500,958300,951700,950500,946300,944400,958800,977600
268257,Lincoln Highlands,Oakland,CA,San Francisco,Alameda,2,632200,641300,655600,675400,693300,705800,712300,717700,722800,724800,728200,736400,746100,751000,753600,757000,763000,768000,773200,778800,786600,793000,795400,797800,803400,807500,808200,809200,807800,806500,807000,811900,817900,826100,839500,860000,875500
268515,Tahoe Park South,Sacramento,CA,Sacramento,Sacramento,2,234100,239000,244100,246300,246000,246200,248300,251700,255300,258200,260500,262300,264200,265500,264000,264500,271700,280400,285200,287800,289500,291300,294600,299200,302700,305700,308200,309500,309700,309800,307400,304600,301000,302100,307200,313900,318600
268141,Elmhurst,Sacramento,CA,Sacramento,Sacramento,2,322000,324300,325100,325200,328300,335500,344400,352000,356800,359800,361000,361100,360000,358500,359800,364400,364900,361500,359800,363100,367000,364700,358200,355600,357800,360600,363200,364900,368500,374400,377900,379200,380700,389500,401000,411100,417600
417514,Forest Hill Extension,San Francisco,CA,San Francisco,San Francisco,2,1149500,1172600,1198600,1232500,1274900,1314600,1347100,1376000,1385400,1378300,1371000,1376300,1394200,1411100,1410300,1386600,1348600,1316200,1303900,1295200,1285000,1281700,1296500,1314000,1330200,1342400,1356200,1380100,1410900,1429700,1434300,1439300,1453300,1475400,1501000,1513500,1512700
417528,Little Hollywood,San Francisco,CA,San Francisco,San Francisco,2,643800,657100,670900,681300,691400,701900,708900,708800,707300,711200,713500,710800,710400,711900,707800,697300,686600,683100,690600,700900,710100,721900,738100,751300,761200,769300,779800,790200,800200,805000,805100,801500,799200,799000,805800,809000,805900
268182,Golden Gate,Oakland,CA,San Francisco,Alameda,2,568300,579200,583600,587600,599600,614400,625800,636500,644300,652300,661500,669700,678100,688300,695300,698500,700000,704000,710200,717900,722300,724100,722400,721400,726700,739400,750700,757000,760800,765300,764700,760000,762400,773200,787100,799600,806600
343612,Evergreen Park,Palo Alto,CA,San Jose,Santa Clara,2,1112300,1132300,1150000,1164200,1175100,1183200,1182800,1187000,1197100,1202200,1199400,1196700,1196400,1202400,1208900,1221700,1224100,1189800,1140300,1118800,1122600,1131900,1137000,1151200,1183800,1220200,1247300,1267400,1278900,1291600,1335100,1395400,1444100,1489400,1551100,1609800,1647900
417526,Central Waterfront - Dogpatch,San Francisco,CA,San Francisco,San Francisco,2,1165000,1191500,1228100,1262000,1279000,1286900,1304400,1307900,1296200,1297200,1322100,1345800,1357200,1360500,1354900,1333500,1307200,1277300,1246600,1230800,1228500,1229700,1243400,1258100,1260200,1255000,1256100,1264600,1273200,1273800,1283400,1305000,1324900,1338600,1363700,1388100,1400300
416972,Aragon,San Mateo,CA,San Francisco,San Mateo,2,1141800,1174700,1218300,1255900,1280800,1298200,1309100,1312100,1309400,1307300,1310000,1319000,1335400,1350700,1353200,1347500,1347800,1349400,1342900,1332600,1325600,1318900,1310700,1309200,1317700,1319700,1313300,1317500,1336500,1351400,1366400,1394300,1423600,1448300,1487800,1532300,1554000
273846,Oak Knoll-Golf Links,Oakland,CA,San Francisco,Alameda,2,434000,436100,442100,449700,463000,480900,496100,506000,516500,524200,527200,526800,526300,528700,537200,542200,540100,535400,534700,538800,543700,548900,555700,560700,566100,574200,581600,588600,601100,616100,626500,630800,634000,641400,653600,663600,668600
416980,Sunnybrae,San Mateo,CA,San Francisco,San Mateo,2,888500,907900,929400,945400,955700,964800,975100,987000,998900,1003100,994400,984400,981700,980700,978900,985100,999600,1009300,1011000,1015900,1019200,1014400,1009500,1018600,1042000,1068000,1088600,1107400,1123400,1135100,1144500,1161300,1189200,1221500,1256900,1295500,1318900
268085,Colonial Heights,Sacramento,CA,Sacramento,Sacramento,2,176800,179100,182300,186300,191700,196300,198100,201100,206800,211800,212800,213500,215900,220000,223700,225800,226700,227400,225700,221900,222400,229000,237700,245600,252900,257800,259400,258300,255300,252700,251500,252400,253100,256900,263400,271400,277400
417509,Mount Davidson Manor,San Francisco,CA,San Francisco,San Francisco,2,1003600,1021900,1046500,1070500,1087800,1097100,1099700,1101700,1106800,1120300,1134300,1140700,1144900,1152000,1154700,1145100,1128100,1115200,1118700,1130200,1131000,1128900,1141800,1158200,1163300,1174900,1198500,1225700,1252900,1272000,1278900,1286800,1300400,1332400,1376400,1424300,1460100
274490,Medical Center,Sacramento,CA,Sacramento,Sacramento,2,255100,260500,267000,266300,267300,272200,279400,285900,291700,293200,292700,294800,299800,304300,310600,317100,322200,327500,334500,338600,338500,334900,334700,339300,345200,349300,353500,359700,368700,377600,381900,378500,370000,367900,370900,369700,364900
276656,Westlake,Sacramento,CA,Sacramento,Sacramento,2,168200,170800,172100,174500,179000,183200,184900,185900,185600,184900,185000,186600,189300,192200,194200,196000,197100,198300,202100,209400,216900,222700,227200,229100,227500,226200,226700,226900,227300,230300,232800,234200,236200,239700,242500,244400,245500
268506,Stonegate,Davis,CA,Sacramento,Yolo,2,352900,352600,355100,360800,367900,373000,376400,378700,381800,385700,390300,394500,398800,401700,402500,402300,403200,405600,408500,411400,413100,413300,413600,415600,419900,420500,418400,422200,427400,428600,428200,426900,426300,432100,439800,448300,454700
273830,Glen Highlands,Oakland,CA,San Francisco,Alameda,2,787700,791600,797900,804000,810100,819500,824000,827000,836500,842100,841500,847100,856900,859000,858000,860500,866900,874000,882900,895700,910700,920100,922900,927900,941800,961400,972000,970200,964900,965300,967600,958500,945800,957900,993300,1019900,1030200
416993,Country Club Heights,San Mateo,CA,San Francisco,San Mateo,2,1000600,1008200,1024400,1040900,1056200,1069500,1085300,1106700,1123400,1129000,1132200,1139800,1154200,1172900,1184600,1190600,1191900,1196700,1204900,1207200,1203000,1201600,1199000,1202100,1208900,1204500,1195600,1209800,1240400,1261300,1283300,1322600,1358500,1385200,1434600,1496600,1535200
416985,Baywood,San Mateo,CA,San Francisco,San Mateo,2,1108100,1127000,1132900,1137300,1155400,1179800,1183000,1185600,1208200,1243000,1251700,1248900,1267200,1298600,1308800,1310300,1273400,1213800,1191300,1209300,1217400,1215400,1235300,1281300,1308400,1299200,1304700,1330800,1361500,1384900,1413400,1437600,1455200,1482500,1507300,1516800,1529400
343602,Old City,Oakland,CA,San Francisco,Alameda,2,450700,465100,478300,489900,500700,510000,514600,517800,523800,530700,534100,538500,547300,557200,562700,565800,567200,570400,582300,601700,617500,628000,638000,646200,652800,659700,662700,659400,655500,655300,652000,646700,644900,652000,662400,666600,664700
273272,Claremont,Oakland,CA,San Francisco,Alameda,2,480700,487300,492000,494500,497700,502000,506500,511400,517000,519800,518500,518000,520300,523900,529300,533500,533400,531700,531900,535000,540700,545700,548200,549900,555000,563200,570300,574900,576400,574900,572800,575300,580900,586100,593100,603200,611000
698712,Allied Arts,Menlo Park,CA,San Francisco,San Mateo,2,1833600,1876600,1919100,1962300,1991300,2011300,2027200,2051500,2065600,2058100,2033600,2028100,2057300,2089500,2110500,2116100,2103300,2061700,2013300,1977600,1970500,1970700,1957300,1946900,1952100,1959700,1954200,1952000,1968900,2013600,2071500,2117400,2131500,2158900,2235300,2325000,2366600
416994,Laurelwood,San Mateo,CA,San Francisco,San Mateo,2,1217200,1248300,1288400,1321000,1338400,1340700,1335200,1333700,1340700,1348900,1362100,1372900,1388700,1408100,1420700,1420000,1423900,1436400,1451800,1458900,1462000,1469000,1477300,1483600,1487000,1483000,1479400,1483400,1501700,1523800,1547300,1565600,1582400,1588600,1599200,1620500,1642000
268124,East Industrial,Fremont,CA,San Francisco,Alameda,2,597100,606400,615800,621500,627900,639400,649200,656800,668600,683000,693200,701000,707500,713700,718800,722800,726000,732300,737900,740200,740000,739100,737500,739400,746400,757900,766500,768200,766700,766700,765600,763500,765100,767400,771500,779700,788100
273330,Columbia Gardens,Oakland,CA,San Francisco,Alameda,2,214600,218400,221800,225900,235100,244000,249900,255600,264900,276900,285900,287500,287200,289500,294100,297500,298800,301500,306800,313500,318800,321500,323500,327100,332100,337700,342700,349100,357800,365400,369600,368300,363400,359700,362500,368800,373900
275237,Roosevelt,Fresno,CA,Fresno,Fresno,3,148800,148900,149300,150400,151700,152500,153300,153800,154000,154200,154900,155800,156700,157800,159100,160700,162900,164800,165800,167100,168900,169900,170500,170900,171400,172500,174600,176600,178700,180900,182600,183900,185200,187100,189200,191100,192600
273565,East San Jose,San Jose,CA,San Jose,Santa Clara,3,497700,503500,511100,519100,526700,533400,538400,542800,547200,550500,551900,551800,552300,556300,563600,569900,572100,573000,574900,578700,584300,590300,595000,601800,610800,619500,628000,639100,648200,654000,660500,668800,678100,691000,708900,728400,741700
273088,Bullard,Fresno,CA,Fresno,Fresno,3,213000,213500,214000,214700,215500,216800,218500,220200,221000,221400,222100,222700,223100,224000,225300,226900,228400,230000,231800,233600,235300,236700,237700,238800,240300,242700,245400,247700,249500,251100,252400,253800,255500,256900,257700,259300,261600
